294.56,368.83,441.78,512.93,581.92,648.50,712.51,773.90,832.68,888.92,942.71,994.20,1043.52,1090.85,1136.35,1180.21,1222.58,1263.65,1303.54,1342.40,1380.35,1417.47,1453.86,1489.56,1524.62,1559.08,1592.93,1626.17,1658.79,1690.72,1721.91,1752.25,1781.64,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00
290.58,365.66,439.33,511.09,580.53,647.40,711.56,772.96,831.65,887.69,941.21,992.36,1041.29,1088.20,1133.25,1176.64,1218.55,1259.15,1298.60,1337.03,1374.58,1411.32,1447.35,1482.73,1517.50,1551.68,1585.30,1618.34,1650.78,1682.57,1713.63,1743.87,1773.16,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00
286.64,362.58,437.01,509.39,579.28,646.43,710.72,772.12,830.67,886.49,939.71,990.50,1039.02,1085.47,1130.05,1172.95,1214.37,1254.49,1293.48,1331.47,1368.59,1404.95,1440.62,1475.66,1510.12,1544.03,1577.41,1610.23,1642.48,1674.12,1705.06,1735.20,1764.41,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00
282.73,359.58,434.83,507.85,578.20,645.62,710.00,771.36,829.76,885.32,938.21,988.60,1036.68,1082.65,1126.73,1169.13,1210.04,1249.66,1288.16,1325.70,1362.39,1398.35,1433.64,1468.34,1502.49,1536.12,1569.23,1601.83,1633.90,1665.37,1696.18,1726.23,1755.35,1783.38,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00
278.86,356.69,432.79,506.47,577.27,644.94,709.40,770.68,828.88,884.16,936.69,986.66,1034.27,1079.74,1123.30,1165.16,1205.54,1244.65,1282.65,1319.72,1355.97,1391.51,1426.43,1460.77,1494.60,1527.93,1560.78,1593.14,1625.00,1656.30,1686.98,1716.91,1745.96,1773.92,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00
275.03,353.91,430.91,505.28,576.53,644.41,708.90,770.07,828.04,883.00,935.14,984.65,1031.77,1076.72,1119.73,1161.03,1200.87,1239.44,1276.93,1313.52,1349.32,1384.44,1418.96,1452.95,1486.44,1519.46,1552.03,1584.14,1615.78,1646.90,1677.42,1707.23,1736.19,1764.09,1790.61,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00
271.23,351.25,429.21,504.28,575.95,644.03,708.51,769.51,827.22,881.83,933.54,982.58,1029.17,1073.57,1116.01,1156.74,1196.01,1234.03,1271.00,1307.09,1342.43,1377.13,1411.25,1444.86,1478.01,1510.71,1542.99,1574.84,1606.24,1637.16,1667.51,1697.17,1726.00,1753.83,1780.31,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00
267.47,348.72,427.70,503.49,575.56,643.77,708.19,768.99,826.39,880.61,931.87,980.41,1026.46,1070.28,1112.13,1152.28,1190.95,1228.41,1264.84,1300.43,1335.31,1369.57,1403.28,1436.52,1469.31,1501.68,1533.65,1565.21,1596.36,1627.05,1657.21,1686.70,1715.37,1743.05,1769.49,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00
263.74,346.33,426.40,502.91,575.35,643.64,707.94,768.48,825.54,879.33,930.12,978.12,1023.61,1066.84,1108.09,1147.62,1185.70,1222.57,1258.46,1293.54,1327.94,1361.76,1395.06,1427.91,1460.33,1492.37,1524.01,1555.27,1586.14,1616.59,1646.54,1675.83,1704.26,1731.72,1757.93,1782.22,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00
260.02,344.10,425.34,502.56,575.32,643.62,707.72,767.96,824.62,877.97,928.25,975.71,1020.62,1063.24,1103.86,1142.76,1180.23,1216.51,1251.84,1286.40,1320.33,1353.71,1386.59,1419.04,1451.09,1482.77,1514.08,1545.01,1575.57,1605.76,1635.48,1664.54,1692.70,1719.83,1745.74,1770.08,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00
256.31,342.06,424.51,502.44,575.46,643.68,707.52,767.38,823.62,876.49,926.24,973.14,1017.45,1059.45,1099.44,1137.70,1174.53,1210.21,1244.98,1279.02,1312.48,1345.41,1377.87,1409.92,1441.58,1472.90,1503.86,1534.44,1564.67,1594.56,1624.04,1652.86,1680.71,1707.46,1733.09,1757.50,1780.82,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00
252.58,340.20,423.95,502.57,575.76,643.80,707.27,766.71,822.48,874.85,924.07,970.40,1014.10,1055.47,1094.81,1132.42,1168.61,1203.68,1237.88,1271.40,1304.39,1336.88,1368.91,1400.54,1431.82,1462.76,1493.36,1523.57,1553.42,1582.99,1612.22,1640.81,1668.33,1694.67,1720.04,1744.53,1768.19,1790.89,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00
248.76,338.52,423.65,502.96,576.21,643.93,706.94,765.88,821.17,873.03,921.70,967.45,1010.54,1051.28,1089.96,1126.92,1162.46,1196.91,1230.53,1263.54,1296.06,1328.12,1359.72,1390.92,1421.80,1452.37,1482.60,1512.41,1541.85,1571.06,1600.01,1628.39,1655.58,1681.50,1706.63,1731.22,1755.27,1778.49,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00
244.78,336.90,423.65,503.63,576.78,644.03,706.45,764.86,819.64,870.98,919.10,964.27,1006.76,1046.86,1084.89,1121.18,1156.07,1189.89,1222.93,1255.43,1287.50,1319.13,1350.31,1381.07,1411.53,1441.73,1471.59,1500.99,1529.97,1558.77,1587.42,1615.60,1642.51,1667.99,1692.89,1717.61,1742.06,1765.86,1787.96,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00
240.85,335.42,424.05,504.60,577.46,644.02,705.74,763.55,817.83,868.66,916.23,960.82,1002.72,1042.19,1079.57,1115.21,1149.45,1182.63,1215.09,1247.09,1278.72,1309.94,1340.69,1371.00,1401.03,1430.85,1460.35,1489.32,1517.78,1546.13,1574.46,1602.42,1629.17,1654.20,1678.90,1703.75,1728.63,1752.96,1775.83,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00
237.67,334.62,425.03,505.92,578.17,643.83,704.71,761.90,815.69,866.01,913.04,957.09,998.42,1037.28,1074.01,1109.00,1142.59,1175.14,1207.01,1238.51,1269.73,1300.57,1330.89,1360.71,1390.30,1419.74,1448.91,1477.47,1505.34,1533.19,1561.16,1588.89,1615.59,1640.23,1664.71,1689.72,1715.04,1740.04,1763.91,1786.67,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00
234.91,334.68,426.71,507.56,578.85,643.35,703.26,759.81,813.15,862.98,909.50,953.05,993.83,1032.09,1068.19,1102.54,1135.51,1167.42,1198.70,1229.71,1260.54,1291.02,1320.93,1350.24,1379.36,1408.42,1437.26,1465.46,1492.67,1519.99,1547.58,1575.02,1601.57,1626.11,1650.43,1675.61,1701.41,1727.19,1752.22,1776.21,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00
232.24,335.62,429.13,509.44,579.38,642.48,701.31,757.19,810.13,859.50,905.56,948.65,988.94,1026.62,1062.11,1095.85,1128.21,1159.50,1190.17,1220.70,1251.16,1281.32,1310.84,1339.59,1368.23,1396.89,1425.38,1453.28,1479.87,1506.61,1533.80,1560.91,1587.17,1611.85,1636.21,1661.53,1687.82,1714.42,1740.65,1766.02,1789.78,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00
229.46,337.42,432.14,511.36,579.61,641.13,698.78,753.97,806.50,855.50,901.17,943.88,983.73,1020.86,1055.74,1088.90,1120.71,1151.40,1181.45,1211.51,1241.60,1271.46,1300.66,1328.82,1356.95,1385.20,1413.28,1440.72,1466.94,1493.14,1519.93,1546.70,1572.74,1597.62,1622.19,1647.61,1674.33,1701.70,1729.05,1755.78,1780.52,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00,1792.00
